"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Oregon"	"41"	"Nov., 2018"	"2018/11"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2018"	"2018/12"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2019"	"2019/01"	62	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2019"	"2019/02"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2019"	"2019/03"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2019"	"2019/04"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2019"	"2019/05"	56	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2019"	"2019/06"	75	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2019"	"2019/07"	62	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2019"	"2019/08"	65	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2019"	"2019/09"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2019"	"2019/10"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2019"	"2019/11"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2019"	"2019/12"	68	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2020"	"2020/01"	76	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2020"	"2020/02"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2020"	"2020/03"	77	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2020"	"2020/04"	79	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2020"	"2020/05"	112	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2020"	"2020/06"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2020"	"2020/07"	84	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2020"	"2020/08"	94	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2020"	"2020/09"	81	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2020"	"2020/10"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2020"	"2020/11"	98	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2020"	"2020/12"	90	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2021"	"2021/01"	110	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2021"	"2021/02"	79	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2021"	"2021/03"	111	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2021"	"2021/04"	123	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2021"	"2021/05"	135	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2021"	"2021/06"	126	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2021"	"2021/07"	119	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2021"	"2021/08"	119	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2021"	"2021/09"	126	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2021"	"2021/10"	122	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2021"	"2021/11"	105	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2021"	"2021/12"	108	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2022"	"2022/01"	120	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2022"	"2022/02"	119	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2022"	"2022/03"	123	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2022"	"2022/04"	115	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2022"	"2022/05"	149	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2022"	"2022/06"	123	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2022"	"2022/07"	121	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2022"	"2022/08"	122	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2022"	"2022/09"	114	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2022"	"2022/10"	121	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2022"	"2022/11"	144	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2022"	"2022/12"	192	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2023 "	"2023/01"	157	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2023 "	"2023/02"	134	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2023 "	"2023/03"	162	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2023 "	"2023/04"	150	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2023 "	"2023/05"	155	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2023 "	"2023/06"	172	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2023 "	"2023/07"	202	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2023 "	"2023/08"	191	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2023 "	"2023/09"	167	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2023 "	"2023/10"	180	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2023 "	"2023/11"	135	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2023 "	"2023/12"	158	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jan., 2018"	"2018/01"	365	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Feb., 2018"	"2018/02"	308	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Mar., 2018"	"2018/03"	376	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Apr., 2018"	"2018/04"	421	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"May, 2018"	"2018/05"	405	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jun., 2018"	"2018/06"	424	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jul., 2018"	"2018/07"	405	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Aug., 2018"	"2018/08"	395	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Sep., 2018"	"2018/09"	378	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Oct., 2018"	"2018/10"	378	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Nov., 2018"	"2018/11"	333	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Dec., 2018"	"2018/12"	347	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jan., 2019"	"2019/01"	353	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Feb., 2019"	"2019/02"	308	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Mar., 2019"	"2019/03"	376	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Apr., 2019"	"2019/04"	373	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"May, 2019"	"2019/05"	367	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jun., 2019"	"2019/06"	360	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jul., 2019"	"2019/07"	380	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Aug., 2019"	"2019/08"	409	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Sep., 2019"	"2019/09"	356	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Oct., 2019"	"2019/10"	365	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Nov., 2019"	"2019/11"	395	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Dec., 2019"	"2019/12"	433	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jan., 2020"	"2020/01"	400	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Feb., 2020"	"2020/02"	369	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Mar., 2020"	"2020/03"	419	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Apr., 2020"	"2020/04"	491	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"May, 2020"	"2020/05"	493	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jun., 2020"	"2020/06"	467	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jul., 2020"	"2020/07"	498	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Aug., 2020"	"2020/08"	450	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Sep., 2020"	"2020/09"	449	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Oct., 2020"	"2020/10"	403	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Nov., 2020"	"2020/11"	421	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Dec., 2020"	"2020/12"	424	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jan., 2021"	"2021/01"	459	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Feb., 2021"	"2021/02"	456	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Mar., 2021"	"2021/03"	469	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Apr., 2021"	"2021/04"	429	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"May, 2021"	"2021/05"	561	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jun., 2021"	"2021/06"	473	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jul., 2021"	"2021/07"	502	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Aug., 2021"	"2021/08"	477	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Sep., 2021"	"2021/09"	463	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Oct., 2021"	"2021/10"	445	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Nov., 2021"	"2021/11"	409	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Dec., 2021"	"2021/12"	430	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jan., 2022"	"2022/01"	439	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Feb., 2022"	"2022/02"	391	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Mar., 2022"	"2022/03"	491	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Apr., 2022"	"2022/04"	419	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"May, 2022"	"2022/05"	417	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jun., 2022"	"2022/06"	434	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jul., 2022"	"2022/07"	465	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Aug., 2022"	"2022/08"	464	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Sep., 2022"	"2022/09"	401	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Oct., 2022"	"2022/10"	449	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Nov., 2022"	"2022/11"	422	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Dec., 2022"	"2022/12"	485	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jan., 2023 "	"2023/01"	463	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Feb., 2023 "	"2023/02"	417	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Mar., 2023 "	"2023/03"	450	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Apr., 2023 "	"2023/04"	425	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"May, 2023 "	"2023/05"	482	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jun., 2023 "	"2023/06"	399	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Jul., 2023 "	"2023/07"	430	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Aug., 2023 "	"2023/08"	372	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Sep., 2023 "	"2023/09"	359	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Oct., 2023 "	"2023/10"	404	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Nov., 2023 "	"2023/11"	344	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Dec., 2023 "	"2023/12"	334	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jan., 2018"	"2018/01"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Feb., 2018"	"2018/02"	21	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Mar., 2018"	"2018/03"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Apr., 2018"	"2018/04"	31	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"May, 2018"	"2018/05"	30	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jun., 2018"	"2018/06"	35	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jul., 2018"	"2018/07"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Aug., 2018"	"2018/08"	28	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Sep., 2018"	"2018/09"	25	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Oct., 2018"	"2018/10"	30	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Nov., 2018"	"2018/11"	29	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Dec., 2018"	"2018/12"	29	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jan., 2019"	"2019/01"	31	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Feb., 2019"	"2019/02"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Mar., 2019"	"2019/03"	34	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Apr., 2019"	"2019/04"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"May, 2019"	"2019/05"	35	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jun., 2019"	"2019/06"	26	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jul., 2019"	"2019/07"	28	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Aug., 2019"	"2019/08"	19	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Sep., 2019"	"2019/09"	18	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Oct., 2019"	"2019/10"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Nov., 2019"	"2019/11"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Dec., 2019"	"2019/12"	28	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jan., 2020"	"2020/01"	35	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Feb., 2020"	"2020/02"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Mar., 2020"	"2020/03"	31	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Apr., 2020"	"2020/04"	32	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"May, 2020"	"2020/05"	40	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jun., 2020"	"2020/06"	30	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jul., 2020"	"2020/07"	41	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Aug., 2020"	"2020/08"	39	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Sep., 2020"	"2020/09"	40	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Oct., 2020"	"2020/10"	32	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Nov., 2020"	"2020/11"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Dec., 2020"	"2020/12"	33	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jan., 2021"	"2021/01"	39	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Feb., 2021"	"2021/02"	32	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Mar., 2021"	"2021/03"	33	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Apr., 2021"	"2021/04"	41	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"May, 2021"	"2021/05"	50	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jun., 2021"	"2021/06"	26	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jul., 2021"	"2021/07"	34	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Aug., 2021"	"2021/08"	46	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Sep., 2021"	"2021/09"	39	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Oct., 2021"	"2021/10"	46	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Nov., 2021"	"2021/11"	45	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Dec., 2021"	"2021/12"	30	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jan., 2022"	"2022/01"	37	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Feb., 2022"	"2022/02"	32	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Mar., 2022"	"2022/03"	44	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Apr., 2022"	"2022/04"	31	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"May, 2022"	"2022/05"	49	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jun., 2022"	"2022/06"	36	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jul., 2022"	"2022/07"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Aug., 2022"	"2022/08"	28	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Sep., 2022"	"2022/09"	36	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Oct., 2022"	"2022/10"	41	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Nov., 2022"	"2022/11"	35	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Dec., 2022"	"2022/12"	37	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jan., 2023 "	"2023/01"	45	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Feb., 2023 "	"2023/02"	34	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Mar., 2023 "	"2023/03"	36	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Apr., 2023 "	"2023/04"	38	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"May, 2023 "	"2023/05"	36	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jun., 2023 "	"2023/06"	34	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Jul., 2023 "	"2023/07"	36	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Aug., 2023 "	"2023/08"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Sep., 2023 "	"2023/09"	34	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Oct., 2023 "	"2023/10"	28	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Nov., 2023 "	"2023/11"	38	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Dec., 2023 "	"2023/12"	34	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2018"	"2018/01"	104	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2018"	"2018/02"	92	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2018"	"2018/03"	106	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2018"	"2018/04"	119	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2018"	"2018/05"	96	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2018"	"2018/06"	103	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2018"	"2018/07"	103	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2018"	"2018/08"	89	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2018"	"2018/09"	93	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2018"	"2018/10"	104	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2018"	"2018/11"	81	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2018"	"2018/12"	105	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2019"	"2019/01"	92	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2019"	"2019/02"	84	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2019"	"2019/03"	90	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2019"	"2019/04"	89	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2019"	"2019/05"	93	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2019"	"2019/06"	93	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2019"	"2019/07"	95	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2019"	"2019/08"	115	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2019"	"2019/09"	114	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2019"	"2019/10"	98	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2019"	"2019/11"	104	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2019"	"2019/12"	114	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2020"	"2020/01"	123	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2020"	"2020/02"	121	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2020"	"2020/03"	162	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2020"	"2020/04"	149	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2020"	"2020/05"	177	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2020"	"2020/06"	172	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2020"	"2020/07"	159	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2020"	"2020/08"	170	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2020"	"2020/09"	153	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2020"	"2020/10"	122	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2020"	"2020/11"	147	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2020"	"2020/12"	149	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2021"	"2021/01"	166	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2021"	"2021/02"	141	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2021"	"2021/03"	182	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2021"	"2021/04"	225	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2021"	"2021/05"	182	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2021"	"2021/06"	190	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2021"	"2021/07"	194	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2021"	"2021/08"	184	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2021"	"2021/09"	203	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2021"	"2021/10"	188	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2021"	"2021/11"	176	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2021"	"2021/12"	183	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2022"	"2022/01"	213	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2022"	"2022/02"	200	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2022"	"2022/03"	181	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2022"	"2022/04"	183	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2022"	"2022/05"	183	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2022"	"2022/06"	198	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2022"	"2022/07"	213	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2022"	"2022/08"	204	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2022"	"2022/09"	183	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2022"	"2022/10"	178	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2022"	"2022/11"	208	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2022"	"2022/12"	229	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2023 "	"2023/01"	194	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2023 "	"2023/02"	190	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2023 "	"2023/03"	229	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2023 "	"2023/04"	183	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2023 "	"2023/05"	212	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2023 "	"2023/06"	216	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2023 "	"2023/07"	191	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2023 "	"2023/08"	187	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2023 "	"2023/09"	164	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2023 "	"2023/10"	186	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2023 "	"2023/11"	137	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2023 "	"2023/12"	180	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2019"	"2019/08"	12	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2020"	"2020/02"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2020"	"2020/04"	12	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2021"	"2021/02"	12	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2021"	"2021/04"	11	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2021"	"2021/08"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2021"	"2021/10"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2021"	"2021/11"	12	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2022"	"2022/03"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2022"	"2022/07"	11	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2022"	"2022/09"	18	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2023 "	"2023/01"	13	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2023 "	"2023/03"	12	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2023 "	"2023/05"	13	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2023 "	"2023/09"	10	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2018"	"2018/01"	146	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2018"	"2018/02"	167	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2018"	"2018/03"	160	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2018"	"2018/04"	170	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2018"	"2018/05"	175	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2018"	"2018/06"	149	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2018"	"2018/07"	179	Not Applicable	Not Applicable
